6	F
13	R
14	R
22	R
62	R
67	F
68	F
72	F
73	F
73	R
74	F
81	F
82	F
83	R
106	R
111	F
122	F
127	R
130	R
156	R
158	F
176	F
176	R
177	R
187	R
206	F
207	F
219	F
246	F
248	R
278	F
296	R
302	R
319	F
347	F
347	R
348	F
349	F
350	F
383	R
384	R
388	R
390	F
401	F
419	F
426	R
427	F
427	R
431	F
435	F
455	F
464	F
482	F
490	R
497	R
522	R
547	R
548	R
568	R
580	R
581	R
585	F
589	F
590	F
590	R
611	F
614	F
615	F
616	R
617	R
619	F
627	F
627	R
628	R
644	F
655	F
685	R
686	R
700	R
701	R
716	R
720	R
721	R
722	R
734	F
739	R
741	F
