7	F
11	R
17	F
28	F
33	F
39	F
40	F
47	F
66	F
70	R
85	R
86	F
94	F
98	F
99	F
103	F
110	F
122	R
135	F
136	F
137	R
152	R
157	F
158	F
167	R
172	F
176	R
194	F
201	F
202	F
203	F
206	F
208	R
213	R
218	F
218	R
219	R
220	R
222	F
228	F
234	F
247	R
254	F
275	F
278	F
287	R
295	F
305	F
314	R
320	F
329	R
332	F
340	F
346	R
347	F
349	R
357	F
357	R
376	R
386	F
386	R
394	R
401	F
402	R
403	R
405	F
410	R
411	R
418	R
420	F
431	F
434	R
435	R
440	F
445	F
448	R
460	F
463	F
470	R
482	F
496	R
499	R
500	R
508	R
509	R
516	F
519	F
523	R
524	R
526	F
532	F
535	R
538	F
548	F
556	F
563	F
565	R
566	F
571	F
571	R
574	F
574	R
578	F
579	F
579	R
580	R
586	F
601	F
607	F
614	R
617	R
626	R
630	R
631	R
632	F
635	R
636	R
637	R
640	R
644	F
649	F
649	R
656	F
675	F
675	R
681	R
689	R
690	R
693	R
694	F
694	R
695	F
701	F
704	F
711	F
712	F
713	R
719	F
719	R
720	F
725	F
726	F
729	F
730	R
737	F
754	F
763	R
764	F
769	F
772	F
773	F
773	R
776	F
782	R
783	F
783	R
784	F
787	R
788	R
793	F
794	F
799	R
802	R
803	F
809	F
809	R
810	F
815	F
817	R
818	R
821	R
836	F
837	F
844	F
844	R
853	R
854	R
855	R
860	F
860	R
870	F
871	F
