0	F
0	R
5	R
26	R
27	R
35	F
36	F
41	F
42	F
53	R
54	R
61	F
67	R
105	F
136	F
144	R
154	F
161	R
165	F
166	R
167	R
170	F
183	F
188	R
197	R
205	F
209	R
210	R
218	R
219	R
227	F
228	F
237	F
239	R
242	R
243	F
244	F
249	F
250	F
255	R
264	F
273	F
275	R
276	F
281	R
286	F
287	F
287	R
288	F
291	R
298	F
302	R
303	F
305	R
310	F
333	F
333	R
342	F
360	R
364	F
375	F
375	R
380	R
387	R
395	F
396	F
400	R
401	R
402	F
408	F
413	R
421	R
427	F
432	F
433	F
435	R
438	R
446	R
460	F
462	R
465	F
465	R
473	F
474	F
478	R
479	R
480	F
507	R
513	R
544	R
555	R
558	F
558	R
559	F
560	F
571	F
578	F
590	F
591	F
594	F
594	R
597	F
597	R
604	F
606	R
609	R
615	F
620	F
624	F
634	R
636	F
659	R
662	F
663	F
667	F
676	F
684	F
689	F
701	R
702	R
707	R
713	R
716	F
720	R
733	R
734	R
741	R
745	F
746	R
759	R
764	R
768	R
777	R
783	F
786	F
790	R
791	R
