9	F
10	R
17	R
18	R
19	R
23	R
37	R
43	R
47	F
58	R
61	R
62	F
64	R
65	R
66	R
68	F
70	R
71	F
76	R
83	F
85	R
86	R
87	R
89	F
98	R
110	F
118	R
119	F
121	R
129	R
134	F
135	F
142	R
153	R
158	R
162	F
163	R
169	R
176	R
186	F
187	F
189	R
191	F
203	F
207	F
214	F
214	R
215	F
224	F
230	R
233	R
243	F
243	R
248	F
250	R
251	R
279	F
280	R
286	R
289	R
290	F
292	R
293	R
296	F
298	R
307	R
308	R
313	R
314	R
329	R
334	F
338	F
338	R
343	R
347	F
347	R
348	F
357	R
363	F
374	R
392	R
399	F
401	R
402	F
409	R
415	R
418	R
428	F
429	R
437	F
440	R
441	R
442	F
442	R
443	F
461	R
472	F
473	R
485	R
488	R
491	F
492	F
498	R
502	R
510	R
518	R
524	R
525	F
532	R
534	F
536	R
537	R
548	R
557	F
558	F
565	R
574	F
575	R
581	F
581	R
585	R
599	F
605	F
606	F
617	R
618	R
629	R
638	F
640	R
641	F
641	R
644	R
647	F
654	R
655	R
662	F
663	F
669	F
674	F
679	R
680	R
691	F
692	F
696	F
701	R
702	F
704	R
705	R
710	F
720	F
720	R
721	R
725	R
726	F
726	R
727	F
728	F
736	R
743	F
757	R
766	R
770	R
782	F
790	R
791	F
794	R
796	F
801	R
802	F
803	F
809	F
809	R
819	R
820	R
831	F
841	R
842	F
844	R
845	R
846	F
860	F
861	F
866	F
867	F
871	F
872	F
877	R
878	R
884	R
886	F
898	R
909	R
911	F
915	F
916	R
917	R
926	R
932	F
934	R
948	R
949	F
958	F
963	R
974	F
976	R
980	F
983	F
984	F
984	R
985	R
990	R
1007	R
1008	F
1013	R
1020	F
1026	F
1027	R
1033	R
1036	R
1037	F
1049	F
1050	F
1051	R
1061	F
1062	F
1067	F
1067	R
1068	R
1073	R
1076	F
1079	R
1085	R
1094	R
1099	R
1103	R
1105	F
1106	F
1113	R
1114	R
1120	R
1134	F
1138	R
1139	F
1144	R
1148	F
1148	R
1149	F
1154	F
1157	R
