10	R
11	R
29	R
30	R
31	R
40	R
47	F
47	R
51	F
92	F
96	R
110	F
111	R
115	R
116	F
123	R
126	R
127	R
145	R
152	R
153	R
154	R
164	R
165	R
178	R
179	F
185	F
190	R
195	F
195	R
230	F
240	F
244	R
245	R
248	F
253	R
272	F
273	F
283	R
290	F
298	R
302	F
303	R
313	F
332	R
351	R
356	R
360	F
360	R
361	R
371	F
371	R
398	F
401	F
403	R
404	R
405	R
438	R
463	F
464	R
467	F
478	R
495	F
501	F
505	R
506	R
513	R
514	R
517	F
518	F
519	F
524	F
525	F
547	F
551	F
576	R
593	R
602	F
604	R
607	R
610	F
611	F
626	F
636	F
645	F
646	F
652	R
655	R
656	F
659	F
675	R
682	R
683	F
685	R
688	R
695	F
696	F
719	R
722	R
723	F
727	R
734	F
744	F
753	F
758	F
794	F
795	F
802	R
803	R
826	R
831	F
839	F
864	R
869	F
895	R
906	F
914	F
941	F
955	F
956	R
957	R
974	F
974	R
982	R
990	R
1001	F
1004	F
1019	F
1034	F
1045	R
1046	R
1049	F
1061	R
1069	F
1072	F
1073	F
1079	R
1087	R
1091	F
1094	F
1099	R
1107	R
1112	F
1116	F
1122	R
1123	R
1143	F
1147	R
1157	R
1173	F
1178	F
1191	F
1202	R
1250	F
1251	F
1263	F
1268	F
1271	F
1280	F
1282	R
1286	F
1299	F
1322	F
1323	R
1324	R
1331	F
1334	F
1339	R
1358	F
1362	F
1364	R
1365	R
1370	F
1371	F
1376	R
1385	R
1420	R
1424	F
1435	R
1439	R
1447	R
1457	F
1468	R
1469	R
1470	R
1483	R
1496	F
1497	R
1502	R
1504	F
1513	F
1520	F
1521	F
1526	F
1533	F
1565	R
1601	R
1603	F
1604	F
1627	R
1631	F
1644	F
1652	F
1653	F
1654	F
1668	F
1679	F
1681	R
1689	F
1690	F
1694	R
1704	R
1706	F
1719	R
1725	F
1753	R
1754	R
1757	F
1760	R
1761	R
1769	F
1772	F
1802	F
1805	F
1810	R
1812	F
1830	R
1831	R
1847	F
1854	F
1856	R
1857	R
1858	R
1859	F
1877	F
1877	R
1878	R
1890	R
1923	R
1924	R
1944	R
1950	F
1954	R
1969	R
1986	F
1994	R
1995	F
2001	R
2002	R
2015	F
2022	F
2023	F
2028	F
2028	R
2031	R
2034	R
2036	F
2037	F
2069	F
2075	F
2076	F
2096	F
2120	F
2141	F
2153	F
2154	R
2176	R
2183	R
2186	F
2189	F
2194	R
2195	R
2196	R
2200	F
2201	F
2207	F
2219	R
2221	F
2222	F
2254	R
2282	R
2298	F
2308	F
2311	F
2312	F
2312	R
2318	F
2321	R
2324	F
2347	R
2354	F
2355	R
2360	R
2361	F
2384	R
2387	F
2388	F
2396	R
2420	R
2421	R
2435	F
2436	F
2437	F
2441	F
2450	R
2460	R
2474	R
2487	F
2489	R
2490	F
2490	R
2491	R
2495	F
2501	F
2502	F
2514	R
2520	R
2533	R
2561	F
2565	F
2566	F
2570	F
2580	R
2581	F
2591	F
2600	F
2605	R
2632	R
2642	F
2645	F
2654	F
2669	F
2677	R
2681	R
2687	R
2689	F
2718	R
2719	R
2725	R
2729	R
2748	F
2755	F
2761	R
2763	F
2793	F
2801	F
2807	F
2816	F
2819	F
2834	R
2842	R
2851	R
2871	F
2872	R
2873	R
2878	R
2897	F
2900	R
2901	R
2908	R
2911	R
2930	R
2955	F
2956	R
2965	R
2969	F
2985	R
2988	F
3007	R
3011	F
3012	F
3030	F
3038	F
3039	F
3040	R
3049	R
3054	F
3077	R
3083	F
3086	F
3090	R
3094	F
3098	F
