9	R
10	R
23	F
28	R
33	F
54	F
59	F
61	R
70	R
73	R
75	F
87	F
94	R
98	F
106	R
113	R
114	R
117	R
119	F
122	F
127	F
153	F
159	F
159	R
167	F
170	F
193	R
203	F
214	R
217	R
236	F
237	F
238	R
239	R
245	F
247	R
255	F
256	F
266	F
284	F
287	F
293	F
314	F
316	R
326	R
352	R
359	R
362	F
362	R
367	R
368	R
386	F
395	F
400	R
461	R
466	R
467	F
467	R
489	F
498	F
502	R
519	F
524	R
527	R
531	F
536	R
559	R
564	R
571	R
575	R
593	F
610	R
611	R
630	R
631	R
647	R
651	R
652	R
653	R
659	F
660	F
661	F
662	R
673	R
674	F
693	R
705	F
709	R
716	R
717	R
719	F
725	F
731	F
753	F
754	R
776	R
784	R
787	F
787	R
788	F
799	R
806	R
831	R
836	F
846	R
853	R
862	R
868	R
871	R
881	F
883	R
885	F
915	R
917	F
922	F
925	R
927	F
938	F
942	F
962	F
963	F
974	F
975	F
991	R
996	F
1001	R
1017	F
1018	F
1022	F
1028	F
1045	R
