11	R
25	R
26	F
26	R
34	R
37	R
58	R
62	R
63	R
69	R
86	F
96	F
98	R
110	F
110	R
116	F
123	F
157	R
160	R
169	R
183	R
184	R
196	R
211	F
236	F
241	R
263	F
269	F
272	F
278	R
284	F
303	R
309	F
325	R
361	R
367	R
385	R
388	R
390	F
393	F
406	R
416	R
418	R
429	F
433	R
457	F
458	F
463	R
464	F
464	R
467	R
486	F
505	R
512	F
514	R
515	R
521	F
531	R
544	R
550	R
551	R
568	R
572	R
577	F
586	R
587	R
607	F
608	F
615	F
634	R
639	R
641	F
644	F
645	F
652	R
660	R
664	F
669	F
675	F
679	R
682	F
683	F
684	F
688	R
711	F
724	R
725	R
733	F
735	R
740	F
754	F
755	F
764	F
773	F
783	R
796	R
798	F
799	F
804	F
826	F
