3	F
10	F
19	R
28	F
29	F
30	F
35	F
37	R
48	F
53	F
59	F
65	F
69	F
70	F
71	F
74	F
82	R
88	F
89	F
93	F
105	F
114	F
115	F
118	R
189	R
190	F
193	F
196	R
232	R
236	R
240	F
285	F
344	R
349	F
349	R
350	F
350	R
361	R
362	R
365	F
370	F
373	R
386	F
393	F
397	F
397	R
398	F
398	R
403	R
409	R
412	R
416	R
417	F
420	F
421	R
424	R
427	R
436	R
443	F
449	R
452	R
455	R
459	F
461	R
463	F
466	R
469	R
470	F
472	R
482	F
486	R
487	R
497	F
498	F
510	R
521	R
524	F
527	R
528	R
529	F
529	R
530	F
530	R
535	R
536	F
536	R
548	F
558	F
560	R
566	F
583	R
590	F
590	R
596	F
598	R
601	R
602	R
608	F
619	R
623	F
631	R
632	R
636	F
640	F
641	F
653	R
654	F
659	F
659	R
662	F
670	R
680	F
684	F
687	F
697	R
710	F
710	R
719	R
728	F
728	R
729	R
733	F
737	F
739	R
741	F
742	R
752	R
755	F
759	F
764	F
766	R
768	F
776	F
777	F
778	R
782	R
797	F
801	F
802	R
805	R
806	F
808	R
812	R
836	R
837	R
848	F
852	F
861	F
862	R
865	R
868	F
869	F
870	F
885	F
886	F
904	R
936	F
944	R
949	R
950	F
953	F
955	R
959	R
963	F
966	F
967	R
974	F
976	R
978	F
979	R
986	F
989	R
990	R
995	F
996	F
1002	R
1004	F
1010	R
1019	F
1022	F
1028	F
