27	F
28	F
32	F
47	F
48	F
76	R
79	F
82	F
109	R
113	R
133	R
148	R
157	R
159	F
164	R
165	R
166	R
171	F
178	F
183	R
184	R
190	R
206	R
215	R
218	R
222	F
227	F
252	F
253	F
254	F
259	R
269	R
272	F
289	F
300	R
301	R
302	R
303	R
318	F
323	F
324	F
325	F
339	F
352	R
356	F
363	R
384	R
385	R
396	R
399	F
400	F
401	F
402	F
406	F
407	F
408	F
412	R
440	F
440	R
441	F
451	R
452	F
453	F
465	R
498	R
500	F
505	R
508	R
509	F
510	F
535	R
554	R
557	R
573	R
589	R
605	F
606	F
641	F
654	R
673	R
674	R
675	R
676	R
690	F
691	R
705	R
710	F
729	F
739	F
740	R
755	F
771	F
774	F
794	F
801	F
808	F
809	F
810	F
813	F
826	F
852	F
860	F
861	F
862	R
866	F
882	F
900	F
907	F
912	R
935	F
936	F
945	F
971	F
984	R
1015	R
1016	R
1017	R
1042	R
1043	R
1054	R
1057	R
1059	F
1074	F
1074	R
1079	F
1088	F
1095	F
1098	R
1108	F
1117	F
1122	F
1175	R
1202	F
