35	R
41	F
47	R
48	R
53	F
53	R
54	R
55	R
56	F
68	F
74	F
79	R
81	F
85	R
101	F
118	R
124	F
127	F
127	R
141	F
143	R
155	F
155	R
156	R
157	R
160	R
172	R
177	F
191	F
198	F
203	F
218	F
222	R
226	F
226	R
229	R
233	R
237	R
239	F
249	R
258	R
262	R
285	R
298	R
299	R
304	R
317	R
323	F
338	R
342	R
349	R
350	R
351	F
356	F
357	F
378	F
383	R
395	R
405	R
410	R
411	R
416	F
419	F
423	R
424	R
427	F
431	F
434	F
454	F
455	F
459	F
477	F
487	R
490	R
491	R
496	R
503	R
510	R
511	R
517	F
527	F
532	F
533	F
550	F
555	F
556	F
557	F
559	R
562	R
571	F
586	R
587	F
588	F
589	F
590	R
593	F
594	F
599	R
606	R
617	F
629	R
630	R
631	R
636	R
662	F
665	R
668	F
669	F
670	F
683	F
689	F
696	R
697	F
710	F
711	F
723	F
724	R
736	R
737	F
739	R
743	F
744	F
746	R
750	R
761	F
764	F
768	R
776	R
780	F
786	F
816	F
821	R
826	R
827	R
834	R
845	F
859	R
871	R
872	R
888	F
889	F
898	R
