8	F
9	F
26	R
38	R
67	R
68	R
71	F
74	F
80	R
103	R
106	R
110	F
111	F
113	R
118	F
119	R
122	F
125	R
163	R
164	R
165	R
166	R
175	R
179	F
180	F
192	F
193	R
194	R
227	R
228	R
233	R
238	R
250	F
251	F
251	R
252	F
255	F
255	R
256	R
260	F
284	F
290	R
292	F
303	R
305	F
308	F
313	F
334	F
335	F
341	F
342	F
343	F
377	R
378	F
384	F
388	R
391	R
392	F
401	F
402	F
411	F
423	F
429	R
430	R
432	F
439	F
448	R
469	R
476	F
479	F
486	R
505	F
506	R
524	F
524	R
534	R
539	F
550	R
557	F
557	R
561	F
562	R
569	R
589	R
603	F
612	F
630	R
631	R
635	F
648	F
652	F
654	R
658	R
660	F
664	F
664	R
665	F
674	F
689	F
701	R
704	R
710	F
717	F
718	F
719	F
738	F
745	R
769	R
770	R
772	F
773	F
779	R
782	F
788	F
