4	R
5	R
8	R
9	R
10	R
13	R
14	R
22	R
23	R
44	R
49	R
53	F
53	R
58	R
61	R
64	R
76	F
77	F
78	F
79	F
80	R
85	R
89	R
90	R
91	R
95	R
104	F
104	R
105	F
105	R
108	R
109	R
110	F
110	R
111	F
113	R
117	F
142	R
143	R
148	R
153	R
160	R
161	R
164	R
170	R
181	F
184	R
192	F
193	F
197	R
198	R
199	R
200	R
209	R
210	R
211	R
218	R
223	R
224	R
239	R
240	F
240	R
241	R
242	R
248	R
259	F
259	R
269	R
274	R
277	R
278	R
282	R
283	R
284	R
285	R
288	F
289	F
292	R
293	R
294	R
301	R
307	R
318	R
319	R
328	F
331	R
334	R
345	F
353	R
358	R
363	R
364	R
368	R
373	R
379	R
382	R
383	R
386	R
391	R
392	R
399	F
406	R
407	R
408	F
415	F
418	R
428	F
431	R
439	F
439	R
440	R
452	R
454	F
457	F
457	R
461	F
462	R
464	F
465	F
467	R
469	F
470	F
473	F
474	F
488	R
494	F
497	R
503	R
512	R
513	F
513	R
519	R
523	F
532	R
539	R
542	R
554	R
555	F
557	R
558	R
559	R
574	R
577	F
578	F
580	R
581	F
583	R
586	R
587	F
587	R
590	R
596	F
597	F
605	R
606	F
612	F
615	F
625	R
652	F
652	R
653	R
658	F
659	F
659	R
662	F
664	R
665	R
668	F
670	R
671	R
677	R
685	F
695	R
696	F
700	R
708	F
713	F
714	R
715	R
722	R
727	F
730	F
736	F
739	R
740	R
741	R
742	R
746	F
746	R
755	F
