0	F
9	F
27	F
36	F
46	R
48	F
72	F
89	R
100	R
107	R
114	F
119	F
142	R
147	F
152	F
171	F
184	R
187	R
192	F
213	F
220	R
224	R
239	R
240	F
247	R
249	F
259	R
281	F
285	R
286	R
289	R
291	F
299	F
300	F
321	F
324	F
327	F
330	F
331	R
337	R
357	F
366	F
372	F
380	F
399	F
407	F
415	R
441	F
460	R
469	F
473	F
474	F
475	R
489	F
492	F
506	F
534	F
558	F
563	R
577	R
584	F
587	R
588	F
588	R
603	F
617	R
644	R
649	R
652	R
653	F
667	R
678	F
682	R
692	F
693	F
698	F
709	R
711	F
714	F
722	F
750	F
760	R
761	R
767	F
812	R
842	R
844	F
848	F
854	F
871	R
873	F
874	F
886	R
889	R
899	F
911	F
915	F
915	R
928	R
945	F
981	F
1026	R
1027	R
1030	R
1032	F
1035	F
1039	F
1043	F
1044	F
1064	F
1065	F
1070	F
1071	F
1078	R
1081	R
1093	F
1110	F
1130	F
1141	R
1144	R
1145	F
1164	F
1177	R
1190	F
1199	F
1199	R
1200	F
1212	F
1213	F
1218	F
1223	F
1256	F
1270	R
1296	F
1301	F
1310	F
1315	R
1349	F
1355	R
1393	R
1396	F
1406	R
1415	R
1430	R
1436	R
1441	R
1448	F
1462	F
1463	F
1479	R
1485	F
1491	F
1500	F
1501	F
1508	R
1514	R
1551	F
1563	F
1579	R
1580	F
1593	R
1594	R
1598	F
1607	R
1613	F
1614	F
1617	R
1631	F
1634	F
1664	F
1678	F
1705	R
1712	R
1721	R
1732	R
1748	F
1764	F
1806	F
1815	F
1824	R
1825	R
1826	F
1833	F
1883	R
1890	F
1891	R
1904	R
1909	F
1910	F
1922	R
1929	F
1956	F
1957	F
1963	R
1967	F
1972	R
1991	F
1996	R
2014	R
2020	R
2040	F
2044	R
2047	R
2048	R
2049	F
2053	F
2053	R
2054	F
2061	F
2062	F
2063	F
2064	F
2066	R
2067	R
2097	F
2103	F
2104	F
2132	R
2136	F
2142	F
2147	F
2158	F
2159	F
2181	F
2192	R
2209	R
2214	F
2215	F
2218	R
2222	F
2223	F
2239	F
2266	F
2267	F
2309	R
2330	F
2337	F
2345	R
2349	F
2355	F
2358	F
2385	R
2386	R
2390	R
2393	R
2398	R
2407	R
2408	R
2413	R
2435	F
2442	F
2457	F
2468	F
2474	F
2503	R
2550	R
2578	F
2589	R
2597	R
2602	F
2608	R
2631	F
2669	F
2676	F
2677	F
2681	F
2682	F
2690	F
2691	F
2702	F
2708	F
2711	F
2715	F
2724	F
