5	F
5	R
14	R
24	F
35	R
38	R
39	R
42	F
54	F
58	R
65	R
66	R
83	R
92	R
95	R
101	F
107	R
113	R
127	R
128	R
141	R
143	F
144	F
146	R
147	R
149	F
152	R
155	R
158	R
161	F
172	R
173	R
175	F
178	R
184	R
189	R
197	F
207	R
208	F
211	R
212	R
213	F
215	R
219	F
223	R
224	R
227	R
239	F
244	R
245	F
255	F
272	F
283	R
290	R
293	F
295	R
298	R
299	R
311	R
315	F
320	R
325	R
332	R
338	R
343	F
344	R
347	R
350	R
351	F
357	F
358	F
359	R
365	F
381	R
388	R
389	R
399	F
404	R
405	R
408	F
412	F
413	F
413	R
416	F
422	R
423	F
425	R
431	R
435	F
