21	R
23	F
26	R
27	R
28	F
35	R
41	R
49	F
53	F
56	R
57	R
58	R
59	F
60	F
62	R
68	R
72	R
73	F
74	F
83	R
85	F
88	R
96	F
97	F
98	R
104	R
110	R
128	R
131	R
137	R
145	R
157	F
160	R
169	R
170	F
176	F
180	R
181	R
183	F
189	R
195	F
196	F
202	R
206	R
207	R
208	F
208	R
209	F
226	R
233	F
238	R
242	R
259	F
263	F
275	R
276	R
277	F
277	R
278	F
278	R
291	F
310	R
314	R
317	R
318	R
340	R
347	R
352	R
355	R
360	R
363	R
366	F
366	R
367	R
372	R
379	R
381	F
392	F
395	R
396	R
397	R
401	F
406	F
409	R
413	F
416	F
431	R
434	F
441	R
443	F
455	F
466	F
472	F
477	F
484	R
485	R
486	F
493	F
496	R
506	F
509	R
517	F
518	R
521	R
532	F
533	F
535	R
540	R
548	F
557	F
568	F
577	F
596	F
600	F
604	R
605	F
609	R
629	F
648	F
654	F
657	F
667	R
668	F
686	R
694	F
707	F
710	F
710	R
711	R
719	R
725	F
726	F
727	F
728	F
732	F
733	F
734	F
735	F
738	F
740	R
746	F
760	F
763	R
764	F
772	F
772	R
778	F
779	R
783	R
790	F
794	F
797	R
814	F
815	F
816	F
819	F
820	F
831	R
832	F
833	F
834	F
838	F
846	F
846	R
847	R
848	R
849	F
853	F
854	F
861	F
862	F
863	F
865	R
868	F
876	F
878	R
879	F
880	F
884	F
887	R
891	F
895	R
898	F
906	F
909	F
922	F
923	F
925	R
928	F
932	R
938	R
939	F
945	F
947	R
955	R
962	R
963	F
981	F
990	F
1004	F
1005	F
1006	F
1007	F
1009	R
1014	F
1017	F
1018	F
1021	F
1024	F
1025	F
1026	F
1027	F
1031	R
1035	F
1036	F
1037	F
1038	F
1041	F
1045	F
1050	F
1050	R
1053	F
1054	R
1062	F
1063	F
1069	R
1071	F
1074	F
1080	F
1080	R
1081	F
1087	F
