51	F
57	F
90	R
99	R
108	F
119	F
120	F
127	R
134	F
163	R
174	F
178	F
181	F
182	F
186	R
195	F
196	F
209	R
219	F
220	F
255	F
261	F
262	F
286	R
287	R
292	F
299	F
300	F
303	F
314	F
332	F
348	R
349	R
368	F
373	F
380	F
382	R
383	R
386	F
387	F
388	F
414	F
426	F
432	F
433	R
437	F
438	F
441	F
450	R
453	F
459	F
472	R
485	R
492	R
505	R
508	R
511	R
538	R
578	R
581	F
634	R
642	R
659	F
666	F
686	F
717	F
747	R
763	R
770	F
781	R
795	F
796	F
803	F
816	F
852	F
863	F
871	R
888	F
929	F
950	F
969	R
973	R
977	F
979	R
981	F
991	R
992	F
993	F
1000	R
1005	F
1007	R
1031	F
1032	F
1036	R
1044	F
1045	R
1049	R
1056	F
1059	F
1068	R
1104	F
1110	R
1115	R
1122	F
1128	F
1139	F
1144	F
1145	R
