4	R
16	F
24	R
62	F
67	R
71	R
81	R
95	F
109	R
122	F
129	R
137	F
139	R
152	R
153	R
154	F
160	R
163	R
176	F
182	F
194	F
204	F
205	R
213	F
220	R
225	F
248	R
251	R
252	F
253	F
254	F
258	F
259	F
275	F
277	R
281	F
307	R
311	F
314	R
315	R
322	R
342	F
398	R
401	F
427	F
428	F
436	R
446	F
447	F
471	F
483	R
499	F
500	F
501	F
515	R
518	F
521	F
533	R
545	F
546	R
551	R
552	F
575	R
576	R
588	R
589	R
590	F
591	F
603	R
604	R
609	R
624	R
625	R
653	F
660	R
661	R
665	F
675	F
682	R
683	F
686	F
689	F
718	R
722	F
723	F
727	R
742	F
770	R
777	F
783	R
788	F
800	R
815	F
816	R
833	R
837	F
846	F
860	R
881	F
893	R
928	R
945	R
950	F
951	F
952	R
956	F
962	F
979	R
991	R
994	R
1001	F
1007	F
1008	F
1015	R
1016	R
1022	F
1025	F
1029	F
1030	F
1031	R
1055	R
1070	F
1073	R
1082	R
1093	R
1107	F
1113	F
1147	R
1162	R
1173	F
1178	F
1180	R
1183	R
1187	F
1192	R
1199	F
1204	R
1211	F
1212	F
1213	R
1222	R
1223	F
1224	F
1225	F
1237	R
1238	F
1239	F
1253	F
1283	R
1286	F
1287	F
1288	F
1308	F
1313	F
1327	R
1329	F
1339	R
1384	R
1387	R
1390	R
1391	F
1393	R
1400	F
1412	F
1413	F
1414	R
1415	R
1447	R
1454	F
1459	R
1483	R
1486	F
