14	F
25	R
48	F
56	F
75	F
84	F
90	F
109	R
118	R
119	F
120	F
121	R
128	R
131	R
141	F
156	F
171	F
172	R
184	R
185	F
185	R
200	R
201	R
220	F
221	F
236	F
248	R
264	R
314	F
336	F
349	R
350	R
356	F
377	F
459	F
462	F
462	R
479	F
508	R
509	F
524	F
528	R
552	R
560	F
560	R
599	F
838	R
847	R
848	F
849	F
857	R
868	F
883	R
885	F
929	F
951	F
952	F
953	F
959	R
960	R
961	R
971	F
974	F
998	F
999	F
1000	F
1006	R
1010	R
1026	R
1027	R
1041	F
1065	F
1074	F
1080	F
1108	R
1109	F
1110	F
1111	R
1131	F
1143	R
1208	F
1223	F
1233	F
1246	F
1263	R
1295	R
1323	F
1339	R
1340	R
1364	R
1376	R
1390	R
1424	R
1430	R
1431	R
1455	F
1489	R
1493	F
1507	R
1533	F
1548	R
1549	R
1567	R
1573	R
