4	R
29	R
30	R
36	R
53	F
54	F
58	F
59	F
77	F
77	R
83	F
90	F
101	F
150	R
162	F
163	R
173	F
196	R
197	R
203	F
208	F
208	R
211	F
230	F
236	F
239	F
245	R
251	F
268	R
269	R
270	R
276	F
277	F
288	F
292	R
322	R
325	R
328	R
333	F
334	R
352	R
357	F
360	F
383	R
384	R
385	R
396	F
397	R
424	F
425	F
430	R
431	F
431	R
434	R
440	R
443	F
453	F
471	R
472	R
479	F
511	R
514	R
517	R
518	R
535	R
538	R
539	R
540	R
575	F
582	F
593	R
601	R
605	R
606	R
608	F
619	R
627	R
642	F
646	R
649	F
650	F
651	F
678	F
683	F
691	R
692	R
695	F
701	R
702	R
707	F
721	F
722	F
740	F
748	R
757	R
763	R
765	F
766	F
