4	R
5	F
5	R
50	R
51	R
52	R
53	F
58	R
59	R
72	R
77	F
87	R
90	R
96	R
100	F
113	F
118	R
127	R
131	R
132	F
138	R
143	R
146	R
149	F
150	F
159	F
160	R
176	F
182	R
190	R
191	F
192	F
207	R
210	F
213	F
215	R
221	F
227	F
240	R
252	F
252	R
253	R
260	F
261	F
265	R
275	F
303	F
311	R
320	F
321	F
324	F
326	R
329	F
343	F
359	F
362	F
365	F
407	F
408	F
431	R
432	R
441	R
449	R
458	F
459	R
460	R
468	R
470	F
471	R
472	R
480	F
498	F
506	R
515	F
521	R
522	R
523	R
530	R
531	F
532	F
569	R
576	F
596	F
600	R
601	R
605	F
608	R
633	F
640	R
650	R
651	R
652	R
670	R
674	F
677	F
684	R
692	R
704	F
721	R
722	R
734	F
735	R
736	R
743	F
746	F
760	F
762	R
770	F
785	F
786	F
789	F
802	R
815	F
820	R
831	R
868	R
872	F
