14	R
51	R
107	R
131	F
135	R
139	R
166	R
171	R
172	R
181	R
221	R
255	F
257	R
283	F
290	R
297	F
326	R
330	F
330	R
346	R
349	R
366	R
367	R
374	F
402	R
414	R
431	F
438	R
461	R
468	F
478	R
486	R
497	R
511	R
516	R
525	R
540	R
541	R
550	R
552	F
557	R
563	R
567	F
623	F
630	F
677	R
701	F
716	F
716	R
719	R
738	F
754	F
855	R
953	F
953	R
976	R
993	R
1000	R
1001	R
1016	R
1019	R
1057	F
1086	R
1224	F
1236	R
1240	R
1247	F
1248	F
1260	F
1361	R
1373	F
1419	F
1426	R
1429	R
1434	R
1492	R
1506	R
1531	F
1531	R
1532	F
1533	F
1553	F
1591	R
1597	F
