0	F
6	F
26	F
30	F
30	R
40	F
47	F
48	F
59	R
74	F
105	R
108	F
119	R
124	R
125	R
134	R
137	F
147	F
148	F
155	F
174	F
185	R
192	F
195	F
206	F
207	F
207	R
208	F
221	F
240	R
247	R
250	F
254	R
260	F
261	F
278	R
286	F
288	R
294	R
295	R
315	F
316	R
320	F
325	R
328	R
374	R
380	F
385	R
393	F
409	R
412	F
423	F
432	F
435	F
451	F
458	R
470	F
479	F
498	R
506	R
510	F
517	R
518	F
545	F
547	R
552	R
568	F
568	R
569	F
571	R
580	R
588	F
594	F
603	F
609	F
618	R
619	R
622	R
626	F
635	F
650	R
651	F
651	R
658	R
684	R
688	R
691	R
692	R
698	F
708	F
720	F
721	R
727	R
733	R
736	F
739	F
753	F
753	R
770	F
773	F
793	F
794	F
803	R
807	F
812	R
826	R
835	R
836	F
837	F
845	R
848	R
849	R
852	R
858	F
866	F
886	F
892	R
913	F
914	F
916	R
919	R
920	F
923	F
924	F
939	R
947	F
947	R
952	F
959	F
962	F
977	F
978	R
995	F
1012	R
1013	R
1018	R
1020	F
1030	R
1031	F
1033	R
1036	F
1039	R
1058	F
1069	R
1125	F
1131	F
1146	F
1150	F
1159	F
1160	R
1179	F
1205	R
1206	F
1214	R
1225	R
1229	F
1229	R
1230	F
1233	F
1247	R
1251	F
1255	F
1256	R
1288	R
1292	R
1298	F
1307	F
1321	F
1325	F
1334	R
1337	F
1342	F
1344	R
1347	F
1348	F
1349	F
1358	F
1361	F
1367	F
1392	F
1396	F
1400	F
1402	R
1405	F
1406	F
