4	R
6	F
15	F
15	R
16	R
21	F
22	F
23	F
31	F
34	R
40	R
42	F
59	F
74	F
77	F
106	F
112	R
115	F
116	F
124	F
125	R
129	F
133	R
138	F
139	F
139	R
155	R
156	R
157	R
162	R
163	R
174	F
177	F
187	R
207	F
223	F
236	F
238	R
244	F
245	F
248	F
269	F
271	R
272	F
276	R
277	F
296	F
296	R
303	F
310	R
311	R
316	F
330	R
331	R
335	R
338	F
343	F
344	F
385	R
391	R
398	F
398	R
399	R
407	R
412	R
413	F
416	F
442	F
443	F
463	F
464	F
467	F
469	R
470	F
482	F
493	R
495	F
496	R
512	R
521	F
531	R
550	R
554	R
568	F
572	F
573	F
574	F
578	F
601	R
605	R
611	F
613	R
617	R
620	F
634	R
635	F
636	F
647	F
649	R
650	F
664	R
680	F
688	R
695	F
699	R
700	F
706	F
714	R
736	F
737	F
738	F
